name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Death Crack,3.3,9,5.11+,"['Trad', 'Alpine']",70,1,,,California,Tuolumne Meadows,1,1,"['5.11c', '5.10c', '5.11a', '5.8', '5.10d', '5.10d', '5.9', '5.11c', '5.7', '5.6', '5.11a', '5.10c', '5.10b', '5.6', '5.7', '5.7', '5.10d', '5.7', '5.10d', '5.9', '5.7', '5.8', '5.10c', '5.10c', '5.10d', '5.13d', '5.10d', '5.10c', '5.10a', '5.7', '5.7']",
Top Gun,4.0,2,5.13d,"['Trad', 'Alpine']",60,1,,,California,Tuolumne Meadows,2,0,"['5.11c', '5.10c', '5.11a', '5.8', '5.10d', '5.10d', '5.11+', '5.9', '5.11c', '5.7', '5.6', '5.11a', '5.10c', '5.10b', '5.6', '5.7', '5.7', '5.10d', '5.7', '5.10d', '5.9', '5.7', '5.8', '5.10c', '5.10c', '5.10d', '5.10d', '5.10c', '5.10a', '5.7', '5.7']",
Great Pumpkin,3.1,65,5.8,['Trad'],700,5,R,III,California,Fairview Dome,10,11,"['5.12a', '5.10b', '5.10c/d', '5.8', '5.11a', '5.12', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",
Magical Mystery Tour,3.3,25,5.8,"['Trad', 'Sport']",500,3,R,,California,Fairview Dome,5,9,"['5.12a', '5.10b', '5.10c/d', '5.8', '5.11a', '5.12', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",
Roseanne,3.5,17,5.9,['Trad'],600,4,R,II,California,Fairview Dome,4,8,"['5.8', '5.12a', '5.10b', '5.10c/d', '5.8', '5.11a', '5.12', '5.12+', '5.10c', '5.11+', '5.11a', '5.11a', '5.10a', '5.11b']",
Unh-Huh,2.5,4,5.10a,['Trad'],600,6,R,III,California,Fairview Dome,0,0,"['5.8', '5.12a', '5.10b', '5.10c/d', '5.8', '5.11a', '5.12', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.11b']",
La Bella Luna,2.8,4,5.10b,['Trad'],600,4,R,,California,Fairview Dome,4,2,"['5.8', '5.12a', '5.10c/d', '5.8', '5.11a', '5.12', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",
Plastic Exploding Inevitable,3.3,6,5.10c,"['Trad', 'Aid']",,10,R,III,California,Fairview Dome,6,1,"['5.8', '5.12a', '5.10b', '5.10c/d', '5.8', '5.11a', '5.12', '5.12+', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",A4
Lucky Streaks,3.7,277,5.10c/d,['Trad'],650,6,,,California,Fairview Dome,25,27,"['5.8', '5.12a', '5.10b', '5.8', '5.11a', '5.12', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",
Sorcerer's Apprentice,3.7,11,5.11a,['Trad'],800,7,R,V,California,Fairview Dome,6,10,"['5.8', '5.12a', '5.10b', '5.10c/d', '5.8', '5.12', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",
Twinkletoes,2.8,6,5.11a,['Trad'],850,5,R,,California,Fairview Dome,3,3,"['5.8', '5.12a', '5.10b', '5.10c/d', '5.8', '5.12', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",
Mithrandir,4.0,1,5.11a,['Trad'],800,6,R,,California,Fairview Dome,1,0,"['5.8', '5.12a', '5.10b', '5.10c/d', '5.8', '5.12', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",
What Would Jeff Do,3.3,11,5.11b,['Trad'],900,8,,III,California,Fairview Dome,5,6,"['5.8', '5.12a', '5.10b', '5.10c/d', '5.8', '5.11a', '5.12', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a']",
Retrospective,3.3,4,5.11+,['Trad'],900,6,R,,California,Fairview Dome,1,3,"['5.8', '5.12a', '5.10b', '5.10c/d', '5.8', '5.11a', '5.12', '5.12+', '5.10c', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",
Heart of Stone,3.9,15,5.12a,['Trad'],,10,R,III,California,Fairview Dome,5,3,"['5.8', '5.10b', '5.10c/d', '5.8', '5.11a', '5.12', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",
Mr. Burk,2.0,2,5.12,['Trad'],,3,R,,California,Fairview Dome,1,1,"['5.8', '5.12a', '5.10b', '5.10c/d', '5.8', '5.11a', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",
Night Shift,2.7,6,5.12+,['Trad'],900,8,,,California,Fairview Dome,2,6,"['5.8', '5.12a', '5.10b', '5.10c/d', '5.8', '5.11a', '5.12', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",
Regular Route,2.5,2,5.6,"['Trad', 'Alpine']",70,1,,,California,Mt Hoffman,1,1,['5.8'],
Fiddler on the Roof,2.7,10,5.10a,['Trad'],800,5,R,III,California,Fairview Dome,8,2,"['5.11', '5.11b', '5.10c', '5.11', '5.10c', '5.12+', '5.9', '5.11b']",
Inverted Staircase,2.7,19,5.10c,['Trad'],1200,9,PG13,IV,California,Fairview Dome,3,5,"['5.11', '5.11b', '5.11', '5.10a', '5.10c', '5.12+', '5.9', '5.11b']",
Fairest of All,3.0,7,5.10c,['Trad'],900,11,R,,California,Fairview Dome,6,3,"['5.11', '5.11b', '5.11', '5.10a', '5.10c', '5.12+', '5.9', '5.11b']",
Rumor Has It,2.3,4,5.11b,['Trad'],700,8,R,III,California,Fairview Dome,6,2,"['5.11', '5.10c', '5.11', '5.10a', '5.10c', '5.12+', '5.9', '5.11b']",
Captain Fairview,3.2,6,5.11b,['Trad'],900,10,R,III,California,Fairview Dome,6,0,"['5.11', '5.10c', '5.11', '5.10a', '5.10c', '5.12+', '5.9', '5.11b']",
The Arsonist,3.0,4,5.11,['Trad'],900,6,,III,California,Fairview Dome,12,3,"['5.11b', '5.10c', '5.11', '5.10a', '5.10c', '5.12+', '5.9', '5.11b']",
Fairview Heights,2.5,2,5.11,['Trad'],900,9,,III,California,Fairview Dome,14,1,"['5.11b', '5.10c', '5.11', '5.10a', '5.10c', '5.12+', '5.9', '5.11b']",
Lyme Line,3.0,3,5.12+,['Trad'],900,10,,III,California,Fairview Dome,4,0,"['5.11', '5.11b', '5.10c', '5.11', '5.10a', '5.10c', '5.9', '5.11b']",
Fairly Easy,2.5,11,5.4,['Trad'],600,3,R,,California,Fairview Dome,8,5,['5.7'],
Lizard Lieback,2.5,6,5.7,['Trad'],650,4,,,California,Fairview Dome,8,2,['5.4'],
Golfer's Route,2.8,134,5.7,['Trad'],165,1,,,California,Tuolumne Meadows,2,9,"['5.9', '5.10a', '5.11a', '5.11-', '5.10c', '5.8', '5.10b', '5.9']",
R2D2,2.4,5,5.8,['Trad'],180,1,R,,California,Tuolumne Meadows,0,1,"['5.9', '5.10a', '5.11a', '5.7', '5.11-', '5.10c', '5.10b', '5.9']",
Skywalker,1.7,3,5.9,['Trad'],,1,R,,California,Tuolumne Meadows,1,1,"['5.10a', '5.11a', '5.7', '5.11-', '5.10c', '5.8', '5.10b', '5.9']",
Black Widow,2.5,21,5.9,['Trad'],200,2,R,,California,Tuolumne Meadows,7,2,"['5.10a', '5.11a', '5.7', '5.11-', '5.10c', '5.8', '5.10b', '5.9']",
Darth Vader's Revenge,3.1,128,5.10a,['Trad'],100,1,,,California,Tuolumne Meadows,7,10,"['5.9', '5.11a', '5.7', '5.11-', '5.10c', '5.8', '5.10b', '5.9']",
Shit Hooks,2.9,44,5.10b,['Trad'],150,1,,,California,Tuolumne Meadows,1,3,"['5.9', '5.10a', '5.11a', '5.7', '5.11-', '5.10c', '5.8', '5.9']",
Orange Man,2.9,27,5.10c,['Trad'],190,1,,,California,Tuolumne Meadows,1,3,"['5.9', '5.10a', '5.11a', '5.7', '5.11-', '5.8', '5.10b', '5.9']",
Get Sick,2.3,4,5.11a,"['Sport', 'TR']",200,2,X,,California,Tuolumne Meadows,1,0,"['5.9', '5.10a', '5.7', '5.11-', '5.10c', '5.8', '5.10b', '5.9']",
Memo From Lloyd,2.7,47,5.11-,['Trad'],60,1,,,California,Tuolumne Meadows,3,5,"['5.9', '5.10a', '5.11a', '5.7', '5.10c', '5.8', '5.10b', '5.9']",
Galadriel,1.3,3,5.7+,['Trad'],400,3,PG13,II,California,Mariuolumne Dome,1,0,"['5.10b', '5.10b', '5.9']",
Lothlorien,3.0,4,5.9,['Trad'],250,2,,,California,Mariuolumne Dome,1,0,"['5.10b', '5.7+', '5.10b']",
Isengard,1.0,2,5.10b,['Trad'],400,3,R,II,California,Mariuolumne Dome,1,0,"['5.7+', '5.10b', '5.9']",
Andor,2.7,3,5.10b,['Trad'],475,4,R,,California,Mariuolumne Dome,5,4,"['5.7+', '5.10b', '5.9']",
Hobbit Book,3.6,198,5.7,['Trad'],,4,,,California,Mariuolumne Dome,21,26,"['5.10b/c', '5.10c', '5.10b', '5.10d']",
Serrated Edge,3.1,15,5.10b,['Trad'],500,4,,II,California,Mariuolumne Dome,6,5,"['5.7', '5.10b/c', '5.10c', '5.10d']",
Middle Earth,3.2,5,5.10b/c,['Trad'],500,5,R,III,California,Mariuolumne Dome,1,3,"['5.7', '5.10c', '5.10b', '5.10d']",
Mordor,2.8,4,5.10c,['Trad'],350,4,,,California,Mariuolumne Dome,3,3,"['5.7', '5.10b/c', '5.10b', '5.10d']",
Valinor,3.6,16,5.10d,['Trad'],600,4,,,California,Mariuolumne Dome,14,12,"['5.7', '5.10b/c', '5.10c', '5.10b']",
Seconds to Darkness,3.2,15,5.8,['Trad'],90,1,,,California,Mariuolumne Dome,1,3,"['5.10d', '5.11c', '5.11+', '5.10a', '5.10+']",
Mmmm... Crackahol,2.9,7,5.10a,['Trad'],80,1,,,California,Mariuolumne Dome,1,1,"['5.10d', '5.11c', '5.11+', '5.10+', '5.8']",
Razor Back,3.3,9,5.10+,['Trad'],140,1,R,,California,Mariuolumne Dome,4,1,"['5.10d', '5.11c', '5.11+', '5.10a', '5.8']",
Arms Race,3.6,8,5.10d,['Trad'],120,1,,,California,Mariuolumne Dome,2,2,"['5.11c', '5.11+', '5.10a', '5.10+', '5.8']",
Easy Wind,3.6,5,5.11c,['Trad'],,1,,,California,Mariuolumne Dome,1,1,"['5.10d', '5.11+', '5.10a', '5.10+', '5.8']",
Hysteria,2.0,2,5.11+,['Trad'],125,1,PG13,,California,Mariuolumne Dome,0,0,"['5.10d', '5.11c', '5.10a', '5.10+', '5.8']",
Finders Keepers,2.8,5,5.6,['Trad'],195,1,PG13,,California,Mariuolumne Dome,1,2,"['5.8', '5.10b', '5.7', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",
Merely Misplaced,1.4,5,5.7,"['Trad', 'Sport']",110,1,PG13,,California,Mariuolumne Dome,0,0,"['5.8', '5.6', '5.10b', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",
Rock Vixen,1.5,2,5.7,['Trad'],350,2,R,,California,Mariuolumne Dome,0,0,"['5.8', '5.6', '5.10b', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",
Losers Weepers,1.5,2,5.7,['Trad'],160,1,PG13,,California,Mariuolumne Dome,0,0,"['5.8', '5.6', '5.10b', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",
Not All Who Wander,2.0,5,5.8,"['Trad', 'Sport']",100,1,,,California,Mariuolumne Dome,1,0,"['5.6', '5.10b', '5.7', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",
Lost With a GPS,1.0,2,5.8,"['Trad', 'Sport']",90,1,,,California,Mariuolumne Dome,0,0,"['5.6', '5.10b', '5.7', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",
Armed Knobbery,2.8,5,5.8,"['Trad', 'Sport']",85,1,PG13,,California,Mariuolumne Dome,0,1,"['5.6', '5.10b', '5.7', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",
Lost Cause,3.0,5,5.9,"['Trad', 'Sport']",85,1,,,California,Mariuolumne Dome,1,1,"['5.8', '5.6', '5.10b', '5.7', '5.10a/b', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",
Runaway,1.0,1,5.9,['Trad'],350,2,X,,California,Mariuolumne Dome,0,0,"['5.8', '5.6', '5.10b', '5.7', '5.10a/b', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",
Working For Peanuts,1.0,1,5.10a,['Trad'],400,2,X,,California,Mariuolumne Dome,0,0,"['5.8', '5.6', '5.10b', '5.7', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d']",
Losing It,2.4,5,5.10a/b,"['Trad', 'Sport']",340,2,,,California,Mariuolumne Dome,1,0,"['5.8', '5.6', '5.10b', '5.7', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",
Found,2.0,2,5.10b,['Trad'],105,1,PG13,,California,Mariuolumne Dome,1,0,"['5.8', '5.6', '5.7', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",
Terrorist,1.0,1,5.10,['Trad'],350,1,X,,California,Mariuolumne Dome,0,0,"['5.8', '5.6', '5.10b', '5.7', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10d', '5.10a']",
Where Your Eyes Don't Go,2.5,2,5.10d,"['Trad', 'Sport']",380,3,,,California,Mariuolumne Dome,1,0,"['5.8', '5.6', '5.10b', '5.7', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10a']",
Black Nepalese,2.0,24,5.7,"['Trad', 'Sport']",100,1,,,California,Tuolumne Meadows,3,1,"['5.12c', '5.12c', '5.8', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
Roof Rat,2.2,6,5.7,['Trad'],100,1,,,California,Tuolumne Meadows,2,1,"['5.12c', '5.12c', '5.8', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
White Trash,1.3,6,5.8,['Trad'],500,3,PG13,II,California,Tuolumne Meadows,6,1,"['5.12c', '5.12c', '5.7', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
Lord of the Overhigh (P1),2.5,8,5.8,['Trad'],110,1,PG13,,California,Tuolumne Meadows,3,0,"['5.12c', '5.12c', '5.7', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
Dope Show,1.7,15,5.8,"['Trad', 'Sport']",100,1,,,California,Tuolumne Meadows,0,1,"['5.12c', '5.12c', '5.7', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
Crystal Meth,1.7,15,5.8,['Trad'],300,3,PG13,,California,Tuolumne Meadows,1,3,"['5.12c', '5.12c', '5.7', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
Europop,2.0,10,5.8,['Trad'],180,1,,,California,Tuolumne Meadows,5,2,"['5.12c', '5.12c', '5.7', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
Stemulant,2.9,31,5.10a,['Trad'],80,1,,,California,Tuolumne Meadows,3,4,"['5.12c', '5.12c', '5.7', '5.8', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10d', '5.8']",
Euro Trash,1.8,36,5.10,['Trad'],430,4,,,California,Tuolumne Meadows,3,6,"['5.12c', '5.12c', '5.7', '5.8', '5.8', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
OZ,3.9,369,5.10d,['Trad'],600,5,,,California,Tuolumne Meadows,48,38,"['5.12c', '5.12c', '5.7', '5.8', '5.8', '5.10', '5.8', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
Gram,3.7,99,5.10d,['Trad'],,3,,,California,Tuolumne Meadows,12,11,"['5.12c', '5.12c', '5.7', '5.8', '5.8', '5.10', '5.8', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
Sunshine,3.6,5,5.10d,['Trad'],600,6,R,III,California,Tuolumne Meadows,8,13,"['5.12c', '5.12c', '5.7', '5.8', '5.8', '5.10', '5.8', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
Push It,2.7,14,5.11a,['Sport'],115,1,,,California,Tuolumne Meadows,2,1,"['5.12c', '5.12c', '5.7', '5.8', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.7', '5.10a', '5.10d', '5.8']",
Acapulco Gold,3.7,3,5.12c,['Trad'],600,5,R,,California,Tuolumne Meadows,0,2,"['5.12c', '5.7', '5.8', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
Anatolio,2.7,3,5.12c,['Trad'],550,5,PG13,,California,Tuolumne Meadows,0,1,"['5.12c', '5.7', '5.8', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
High Times,3.0,4,5.13b,['Trad'],400,4,,II,California,Tuolumne Meadows,2,3,"['5.12c', '5.12c', '5.7', '5.8', '5.8', '5.10', '5.8', '5.10d', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
Milligram,3.0,1,5.13+,['Trad'],90,1,,,California,Tuolumne Meadows,1,0,"['5.12c', '5.12c', '5.7', '5.8', '5.8', '5.10', '5.8', '5.10d', '5.13b', '5.8', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",
House Calls,2.0,5,5.7,['Trad'],,6,,II,California,Tuolumne Meadows,0,2,"['5.9', '5.9', '5.12c', '5.13b', '5.12a', '5.13-', '5.10a', '5.7', '5.7']",
Unreliable Narrator,4.0,1,5.7,['Trad'],400,3,,II,California,Tuolumne Meadows,3,1,"['5.9', '5.9', '5.12c', '5.13b', '5.12a', '5.13-', '5.10a', '5.7', '5.7']",
Zee Tree,2.7,235,5.7,"['Trad', 'Sport']",700,6,,,California,Tuolumne Meadows,17,26,"['5.9', '5.9', '5.12c', '5.13b', '5.12a', '5.13-', '5.10a', '5.7', '5.7']",
The Dike Route,3.4,90,5.9,"['Trad', 'Sport']",,5,R,,California,Tuolumne Meadows,8,10,"['5.9', '5.12c', '5.13b', '5.12a', '5.7', '5.13-', '5.10a', '5.7', '5.7']",
Aqua Knobby,3.1,110,5.9,['Trad'],375,4,PG13,,California,Tuolumne Meadows,10,11,"['5.9', '5.12c', '5.13b', '5.12a', '5.7', '5.13-', '5.10a', '5.7', '5.7']",
Needle & Spoon,3.0,41,5.10a,['Sport'],,4,PG13,,California,Tuolumne Meadows,3,9,"['5.9', '5.9', '5.12c', '5.13b', '5.12a', '5.7', '5.13-', '5.7', '5.7']",
Foote Route,2.0,3,5.12a,['Trad'],400,5,,II,California,Tuolumne Meadows,1,4,"['5.9', '5.9', '5.12c', '5.13b', '5.7', '5.13-', '5.10a', '5.7', '5.7']",
Electric Africa,4.0,19,5.12c,"['Trad', 'TR']",80,1,R,,California,Tuolumne Meadows,6,2,"['5.9', '5.9', '5.13b', '5.12a', '5.7', '5.13-', '5.10a', '5.7', '5.7']",
Medusa,2.5,2,5.13-,['Sport'],60,1,,,California,Tuolumne Meadows,1,0,"['5.9', '5.9', '5.12c', '5.13b', '5.12a', '5.7', '5.10a', '5.7', '5.7']",
European Vacation,3.0,2,5.13b,['Sport'],60,2,,,California,Tuolumne Meadows,1,2,"['5.9', '5.9', '5.12c', '5.12a', '5.7', '5.13-', '5.10a', '5.7', '5.7']",
Deimos,3.1,43,5.9,['Trad'],250,3,,II,California,Tuolumne Meadows,5,5,"['5.11', '5.12-', '5.12a', '5.9+', '5.11+']",
Phobos,3.7,167,5.9+,['Trad'],275,3,,,California,Tuolumne Meadows,14,18,"['5.11', '5.9', '5.12-', '5.12a', '5.11+']",
Blues Riff,3.9,103,5.11,['Trad'],250,2,,,California,Tuolumne Meadows,6,19,"['5.9', '5.12-', '5.12a', '5.9+', '5.11+']",
Phobos Start Variation,3.3,4,5.11+,['Trad'],30,1,,,California,Tuolumne Meadows,3,1,"['5.11', '5.9', '5.12-', '5.12a', '5.9+']",
Goldfinger,3.9,21,5.12a,['Trad'],160,1,,,California,Tuolumne Meadows,4,12,"['5.11', '5.9', '5.12-', '5.9+', '5.11+']",
Easter Island,2.3,4,5.12-,['Sport'],90,1,,,California,Tuolumne Meadows,5,1,"['5.11', '5.9', '5.12a', '5.9+', '5.11+']",
On the Lamb,3.8,276,5.9,['Trad'],,4,,,California,Lamb Dome,27,21,"['5.10c', '5.11c', '5.9', '5.9+', '5.10a', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.10b', '5.11b']",
Jailbreak Finish,2.7,14,5.9,['Trad'],,1,,,California,Lamb Dome,0,2,"['5.10c', '5.11c', '5.9', '5.9+', '5.10a', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.10b', '5.11b']",
Sleeper,2.7,3,5.9,['Trad'],,5,R,II,California,Lamb Dome,0,0,"['5.10c', '5.11c', '5.9', '5.9+', '5.10a', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.10b', '5.11b']",
Nerve Wrack Point,2.8,4,5.9,['Trad'],300,3,R,II,California,Lamb Dome,0,0,"['5.10c', '5.11c', '5.9', '5.9+', '5.10a', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.10b', '5.11b']",
Chute Me,1.5,2,5.9,['Trad'],250,2,,,California,Lamb Dome,0,0,"['5.10c', '5.11c', '5.9', '5.9+', '5.10a', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.10b', '5.11b']",
Lampoon,1.5,4,5.9+,"['Trad', 'TR']",170,1,X,,California,Lamb Dome,1,0,"['5.9', '5.10c', '5.11c', '5.9', '5.10a', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.10b', '5.11b']",
Little Sheba Continuation,1.3,3,5.10a,['Trad'],100,1,R,,California,Lamb Dome,1,0,"['5.9', '5.10c', '5.11c', '5.9', '5.9+', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.10b', '5.11b']",
Little Sheba,3.3,134,5.10a,"['Trad', 'TR']",110,1,,,California,Lamb Dome,11,12,"['5.9', '5.10c', '5.11c', '5.9', '5.9+', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.10b', '5.11b']",
Tectonomagmatic,2.3,12,5.10b,['Trad'],140,1,,,California,Lamb Dome,0,0,"['5.9', '5.10c', '5.11c', '5.9', '5.9+', '5.10a', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.11b']",
"Five Ten, You Wuss",2.1,9,5.10c,['Trad'],300,3,,II,California,Lamb Dome,0,3,"['5.9', '5.11c', '5.9', '5.9+', '5.10a', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.10b', '5.11b']",
Tooled,2.5,2,5.11b,['Sport'],220,2,,,California,Lamb Dome,0,0,"['5.9', '5.10c', '5.11c', '5.9', '5.9+', '5.10a', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.10b']",
Ground Effects,3.0,5,5.11c,"['Sport', 'TR']",75,1,,,California,Lamb Dome,1,1,"['5.9', '5.10c', '5.9', '5.9+', '5.10a', '5.10a', '5.9', '5.9', '5.11+', '5.9', '5.10b', '5.11b']",
Silent Shout,3.2,6,5.11+,['Sport'],105,1,,,California,Lamb Dome,0,1,"['5.9', '5.10c', '5.11c', '5.9', '5.9+', '5.10a', '5.10a', '5.9', '5.9', '5.9', '5.10b', '5.11b']",
Right North Book,2.4,5,5.7,['Trad'],400,4,R,,California,Lamb Dome,3,1,"['5.7', '5.7', '5.7', '5.9']",
Jog Corner,1.8,6,5.7,['Trad'],400,4,,,California,Lamb Dome,3,4,"['5.7', '5.7', '5.7', '5.9']",
Left North Book,1.6,7,5.7,['Trad'],250,3,,,California,Lamb Dome,5,1,"['5.7', '5.7', '5.7', '5.9']",
"Lambda, Lambda, Lambda",2.3,3,5.7,['Trad'],330,2,R,,California,Lamb Dome,2,0,"['5.7', '5.7', '5.7', '5.9']",
Tony's Pony,2.8,4,5.9,['Trad'],240,2,R,,California,Lamb Dome,5,0,"['5.7', '5.7', '5.7', '5.7']",
Kuna Crest,2.0,2,3rd,['Trad'],,1,,III,California,Tuolumne Meadows,0,0,['5.0'],
Kuna Crest Traverse - Mammoth Peak to Kuna Peak,2.0,1,5.0,['Trad'],,1,,IV,California,Tuolumne Meadows,5,0,['3rd'],
Holdless Horror,3.0,193,5.6,['Trad'],550,4,,,California,Tuolumne Meadows,14,22,"['5.11a', '5.8', '5.8', '5.7', '5.8', '5.10a', '5.9', '5.10a', '5.7', '5.7', '5.9', '5.8', '5.10a', '5.10b', '5.10a', '5.7', '5.7', '5.8', '5.10a/b', '5.10c', '5.8', '5.10a']",
Ripple,2.6,23,5.7,['Trad'],320,2,PG13,,California,Tuolumne Meadows,2,3,"['5.11a', '5.8', '5.8', '5.8', '5.10a', '5.9', '5.10a', '5.7', '5.7', '5.9', '5.6', '5.8', '5.10a', '5.10b', '5.10a', '5.7', '5.7', '5.8', '5.10a/b', '5.10c', '5.8', '5.10a']",
Scandalous Summer,2.3,41,5.7,['Trad'],190,1,,,California,Tuolumne Meadows,0,8,"['5.11a', '5.8', '5.8', '5.8', '5.10a', '5.9', '5.10a', '5.7', '5.7', '5.9', '5.6', '5.8', '5.10a', '5.10b', '5.10a', '5.7', '5.7', '5.8', '5.10a/b', '5.10c', '5.8', '5.10a']",
Errett Out,2.7,35,5.7,['Sport'],500,3,PG13,II,California,Tuolumne Meadows,6,4,"['5.11a', '5.8', '5.8', '5.8', '5.10a', '5.9', '5.10a', '5.7', '5.7', '5.9', '5.6', '5.8', '5.10a', '5.10b', '5.10a', '5.7', '5.7', '5.8', '5.10a/b', '5.10c', '5.8', '5.10a']",
Bull Dozier,2.8,112,5.7,['Trad'],400,3,,,California,Tuolumne Meadows,3,15,"['5.11a', '5.8', '5.8', '5.8', '5.10a', '5.9', '5.10a', '5.7', '5.7', '5.9', '5.6', '5.8', '5.10a', '5.10b', '5.10a', '5.7', '5.7', '5.8', '5.10a/b', '5.10c', '5.8', '5.10a']",
